7C380900-1B96-4615-978E-89E02E2C89D0,DebugDriverDxe
A6885402-D022-4B0E-A509-4711B90F2A39,ReportStatusCodeRouterSmm
9C7CCB02-9154-4864-9E4B-DC0487E37660,DhcpDummyDxe
93B80003-9FB3-11D4-9A3A-0090273FC14D,IsaSerialDxe
8B786703-E8C7-4BEA-8F07-CDF991B90999,AmdPspDxeV2
93B80004-9FB3-11D4-9A3A-0090273FC14D,PciBusDxe
310B3904-0728-4977-A90C-06B8ECD85A9F,BootOptionService
25075106-F537-4BD4-AFA5-CFF0E6F3B2A6,AmdFabricRvDxe
CA515306-00CE-4032-874E-11B755FF6866,DataHubStdErrDxe
64E6D006-E62A-481E-8F5A-3F76C9184741,AmdSmmCommunication
79CA4208-BBA1-4A9A-8456-E1E66A81484E,Legacy8259
9ECA2609-8E03-4A42-B6F8-40F78B37A112,RtkUndiDxe330ARRDriver
6AD37609-A9F9-4587-9023-7820E10F5B7A,HiiLayoutPkgDxe
50E22E0A-4103-9999-9BE0-AA8CECBCE694,AmdRasApeiDxe
42857F0A-13F2-4B21-8A23-53D3F714B840,CapsuleRuntimeDxe
A428AD0A-5034-4E37-8F9D-DB2CE72A59B3,L05SmbiosOverride
D2B6C80A-FAFE-4512-835D-50D136540AAA,MultiConfigUpdateDxe
0541150C-E33B-4DAF-A263-02E4BB4BF1CF,SecurityErrorHandlingDxe
45424D0C-E6AF-4AF2-AD99-FA77168742D1,SmartTimer
BF89F10D-B205-474F-96E3-7A7BB1B4A407,VgaClassDxe
202A2B0E-9A31-4812-B291-8747DF152439,Ps2MouseDxe
BDFE430E-8F2A-4DB0-9991-6F856594777E,EhciDxe
D62E660E-6561-45DB-A838-8609BBA5FF37,Cf9Reset
30AF4110-A58E-4EF7-8C75-B725939B3B9F,AmdCpmDisplayFeatureSmm
356C2B12-3124-4451-BF66-B502D88A0074,XhciDxe
73F53712-2A64-4B86-961D-C25B63DF198C,AmdNbioIOMMURVDxe
CB933912-DF8F-4305-B1F9-7B44FA11395C,AcpiPlatform
A3527D16-E6CC-42F5-BADB-BF3DE177742B,UsbCbiDxe
9FF8B917-D14C-4A43-9314-123DA3960AD6,AmdMemAm4Dxe
94734718-0BBC-47FB-96A5-EE7A5AE6A2AD,Dhcp4Dxe
27BEDA18-AE2B-43C2-AF6B-74952441DE28,MonitorKeyDxe
79E4A61C-ED73-4312-94FE-E3E7563362A9,PrintDxe
6169AB1C-B05F-4D9C-AFEA-192911E41CE2,AmdPspSmmV2
8A97B11E-EE8E-11E2-B664-047D7B99E097,AcpiOverride
4FB2CE1F-1A3A-42E3-BD0C-7B84F954189A,AcpiCallbacksSmm
A5683620-7998-4BB2-A377-1C1E31E1E215,TcgDxe
FC5C7020-1A48-4198-9BE2-EAD5ABC8CF2F,BdsDxe
8B48D921-54F7-11E4-9FF3-047D7B99E097,WirelessDeviceSupportDxe
2B872B22-6C11-4DFD-994A-96BC13920A43,fTPMTcg2Smm
38A0EC22-FBE7-4911-8BC1-176E0D6C1DBD,IsaAcpi
52A9B223-FAB8-4A24-AEA6-461A59BD3F33,AmdSmbiosDxe
6B1AB225-2E47-4A61-8FF5-B8EA42EE3EA8,SecureFlashDxe
94E24C26-80FA-427D-80FB-E374E9E9BF85,Dhcp6Dxe
CCCB0C28-4B24-11D5-9A5A-0090273FC14D,GraphicsConsoleDxe
13BEAD28-488D-9112-5B0E-40B67EDD800C,AmdRasSmm
F7119829-314A-4E7F-8853-44AA79A7CB43,PspFactoryReset
4CA0062A-66FE-4BE7-ACE6-FDE992C1C5EC,ChgBootSmm
94EDD12A-419B-447F-9434-9B3B70783903,DxePlatform
B0C2372B-9393-4CBC-9CAF-53913C9DCE29,FlashDeviceFvbRuntimeDxe
5479662B-6AE4-49E8-A6BD-6DE4B625811F,KeyboardDxe
29D40F30-E8BF-4803-88A6-4247A29A5318,AmdVersionDxe
ABFE2830-855B-4A98-94D6-EEB23D1EBF45,AmdIdsDebugPrintDxe
8C8B0335-5545-4E07-A76F-4865365B441A,LfcSmm
6F960C35-FFED-4778-99A1-4D998CE519B9,AmdNbioSmuV10Dxe
33FB3535-F15E-4C17-B303-5EB94595ECB6,SmmLockBox
B981A835-6EE8-4F4C-AE0B-210AA0BFBF01,RngDxe
CC1BAA36-11EB-45CC-9ADC-7565E273AC70,PnpSmm
A368D636-4C77-4B50-AAE8-F99E2DA40440,PnpRuntimeDxe
ED769C37-F526-444A-8D70-249BEFF04948,L05UpdateSlp20
BC05DC37-9DA0-4050-9728-F34DDB01E200,BiosRegionLockEntry
BC05DC37-9DA0-4050-9728-F34DDB01E301,SpiLockSmi
F1C50D3A-58E4-4104-9176-00CDF8BC4BB2,H2ODisplayEngineLocalTextDxe
12CBFC3A-7ABC-49C6-B65A-E91062355A9A,LfcProjectSmm
396E583B-D2DD-45F6-86E8-119885777CDE,AtaLegacySmm
FDFF263D-5F68-4591-87BA-B768F445A9AF,Tcg2Dxe
2D6BB83D-84A2-404A-B4CA-3E7AC0EFB3D2,BootOptionPolicyDxe
4759E93E-8F44-448F-88A1-BD97FC47BEA5,AmdPspP2CmboxV2
3D2F8940-A850-4543-B294-9B0BD0E750C7,HstiDxe
40BEAB40-CECE-4909-B133-20A413AE19E9,CpuMpDxe
C0C64D42-E3D9-4D20-865D-A3DB750F91D6,LenovoVariableDxe
F9D88642-0737-49BC-81B5-6889CD57D9EA,SmbiosDxe
8C439043-85CA-467A-96F1-CB14F4D0DCDA,LegacyRegionDxe
77509744-7507-4B5C-BF6C-3BAB83652F4D,BctBaseSmmRV
42FCB444-B881-49D8-A6E9-5A1695FC9F3E,SysPassword
B273CC44-E62A-41DC-9CAD-BDB4235459D8,UnicodeCollationDxe
30AF1245-A58E-4EF7-8C75-B725939B3B9F,AmdCpmInitSmm
38D51B46-D275-475C-A951-80A7E1CF38B1,AmdCpmSensorFusionDxe
28374747-76FF-41B3-9740-381EFAEF13BC,PspPlatform
69FD8E47-A161-4550-B01A-5594CEB2B2B2,IdeBusDxe
6903A447-CB4F-45F6-89A2-7E7E2F9EE14C,InstallMsdm
5853694A-467F-4464-BBF9-0C971A74CB36,L05UefiDriveIdentification
71032D4B-4B91-4EC1-AD53-81827FB43108,AmdCpmGpioInitDxe
5795654E-E6C7-4A7F-B835-5E0D93074FA6,LenovoVariableSmm
760F874E-B8CB-405E-AA32-A46AE2F3D680,VariableDefaultUpdate
98C5594F-9759-11E2-9F93-047D7B99E097,SecureBootService
48959D4F-4574-470E-AA4C-CF144D1C1678,InstallVerbtableDxe
53BCC14F-C24F-434C-B294-8ED2D4CC1860,DataHubDxe
2E85FC4F-7050-4F09-9C5D-9A5DD01D3CB5,LegacyToEfiSmm
78D19E50-2B62-407F-9F49-C652A4124002,VariableRegionInfoDxe
B34ADD50-05D4-4C99-BC55-F3F2F7F52E1A,LegacyToEfiDxe
B2C9CD52-86B3-4031-B830-8BD84495ABC8,HddSpinDownDxe
9A61F154-4A83-B8C5-80DE-239BFF40D66B,AmdRasDxe
44A20657-10B8-4049-A148-ACD8812AF257,Tcg2Smm
80CF7257-87AB-47F9-A3FE-D50B76D89541,PcdSmmDxe
08747359-BA88-42F8-9D25-F71D93B6CD26,EcFlashSmm
D27FED59-ABB4-4FED-BEAD-2A878C7E4A7E,SmbiosMeasurementDxe
84D4AD5B-1702-442E-BDD8-57E1196111E5,SmmAccessDxe2
9C452F5C-6200-4AA6-8068-F44B4F36D41E,H2OKeyDescDxe
F122A15C-C10B-4D54-8F48-60F4F06DD1AD,LegacyBiosDxe
3C9A095D-C3CB-4302-96E1-7105A7C46A69,AmdCcxZenRvDxe
B795675E-7583-4F98-AC6A-F9DDBBCC32E8,SystemFirmwareManagementRuntimeDxe
0A9F795E-B9FC-4117-BC4E-138695D16562,AmdSocFp5RvDxe
1405AD5E-5BED-11E3-866A-047D7B99E097,Slp20ServiceDxe
17AF0060-A98C-4A03-90AD-6ABED75045BD,CbsBaseDxeRV
96BDEA61-C364-4513-B6B3-037E9AD54CE4,SetSsidSvidDxe
348C4D62-BFBD-4882-9ECE-C80BB1C4783B,HiiDatabase
40008162-93D0-48F2-80DA-7E32F4C98F8B,Udp6Dxe
1353DE63-B74A-4BEF-80FD-2C5CFA83040B,GifDecoderDxe
378D7B65-8DA9-4773-B6E4-A47826A833E1,PcRtc
ADA1C665-7A8A-467C-84EA-7172B2B65862,FchSSSataD3ColdSmm
70D57D67-7F05-494D-A014-B75D7345B700,StorageSecurityCommandDxe
2818256A-6BDB-4871-993C-95315854012E,EdidOverrideDxe
CD1C556B-62BF-4EEC-8E73-7731F8E847B2,AmdCpmGpioInitSmm
4A69756B-209B-4D57-8810-142DAC6BB7B5,FchSandstoneSmmInit
CCFD7D6B-623F-442A-BAB5-EE7FAF07AEE9,DebugPageDxe
3ACC966D-8E33-45C6-B4FE-62724BCD15A9,AhciBusDxe
2707E46D-DBD7-41C2-9C04-C9FDB8BAD86C,JpegDecoderDxe
8624F36D-6DE0-44C3-8322-74AD419D3A90,AmdErrorLogDxe
87C2106E-8790-459D-BD44-2EF32A68C3F9,IhisiServicesSmm
531AED6E-3DEE-45EB-8DF1-B70ADB1F885D,TrueTypeDecoderDxe
A610E170-08AF-11E3-A05F-047D7B99E097,ConfigurationVariable
AD608272-D07F-4964-801E-7BD3B7888652,MonotonicCounterRuntimeDxe
C8339973-A563-4561-B858-D8476F9DEFC4,Metronome
A210F973-229D-4F4D-AA37-9895E6C9EABA,DpcDxe
A2760074-ED4C-4719-8382-C942CBF16D85,DisplayTypeDxe
B8E62775-BB0A-43F0-A843-5BE8B14F8CCD,BootGraphicsResourceTableDxe
97A03375-250D-4C59-93A8-F76796725E18,AmdApcbRvSmm
3DC82376-637B-40A6-A8FC-A565417F2C38,Ps2KeyboardDxe
400B4476-3081-11D6-87ED-00062945C3B9,LegacySpeakerDxe
C613EC78-63ED-4B93-ACD4-54B3D4CCC268,NetworkLockerDxe
729B3079-8913-4E12-AFEF-2CA264799469,AmdAcpiDxe
13863F79-D94B-4205-BB0F-E4E06AAA5A4E,DelayUefiRaidOprom
FF189B79-F558-4B6A-8A78-6FCD2B4B0E3C,FrontPageDxe
6069277B-246B-45D5-BD6D-81820E10C11F,CommonSmiCallBackSmm
4AC99A7C-1DCF-4A51-8F06-5EEDFE8A8864,CryptoServiceRuntimeDxe
DCB0527D-21A1-4407-94C9-F40DB3B5A7C0,LfcDxe
4495E47E-42A9-4007-8C17-B6664F909D04,BlockIoDxe
D6A2CB7F-6A18-4E2F-B43B-9920A733700A,DxeCore
F099D67F-71AE-4C36-B2A3-DCEB0EB2B7D8,WatchdogTimer
C62CEB80-FB40-4A46-A5E5-C1D997C36DFC,CapsuleLoaderTriggerDxe
2BDED685-F733-455F-A840-43A22B791FB3,AcpiS3SaveDxe
D359DE86-0A1B-47BC-95D2-1D1F8FFF0AD8,ChipsetSvcSmm
ADCCA887-5330-414A-81A1-5B578146A397,TgaDecoderDxe
2D7FCD87-4554-4564-B811-0F9167F782B3,CrbAcpiPlatform
E8571188-00C1-4ED4-B14E-E38451351EC4,HddPassword
BA118F88-5B65-4584-9C5A-C2D087F6ED1E,IrsiRuntimeDxe
C1D5258B-F61A-4C02-9293-A005BEB3EAA1,PngDecoderDxe
FA20568B-548B-4B2B-81EF-1BA08D4A3CEC,BootScriptExecutorDxe
E80DE38B-6D52-48D5-8BA2-52828AEE6221,OhciDxe
E8DDEB8B-82D7-4B6E-A2B4-D5EAEC2B8976,IrsiRegistrationRuntimeDxe
00160F8D-2B35-4DF2-BBE0-B272A8D631F0,FirmwarePerformanceDxe
AE724F8D-62C6-4638-A065-0138F47B6D23,UefiPxeBcDxe
B9B0F38D-1F27-4F46-9F44-42D694729882,AmdCpmOemSmm
F0F1588E-9028-4EB8-8031-F233B48EA0B7,PxeDummyDxe
2383608E-C6D0-4E3E-858D-45DFAC3543D5,PciHostBridge
96107C8E-9490-4767-9D0D-5590F1F6E1FC,PhysicalPresenceDxe
043DF38F-32E1-4893-911F-37A7FE91F723,CapsuleProcessorDxe
C7DAF48F-4787-11E4-9077-047D7B99E097,VariableRuntimeProtectionDxe
30B7C490-D693-40BE-B1C7-6E01B927C041,AcpiTableOverrideDxe
4AAAE990-5F1C-4BA3-B0CE-66754D383521,NvmExpressLegacySmm
42293093-76B9-4482-8C02-3BEFDEA9B35D,TcgSmm
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
C7EA9F94-1547-44F0-863F-563EAE79E1C0,TianoCompressSmm
D4F90895-A60B-4E97-B446-2855246F8930,AmdNbioBaseRVDxe
EF33C296-F64C-4146-AD04-347899702C84,UsbLegacySmm
81E68098-6F95-4CE8-AA8F-A7FFC89E0B9D,AmdGopConfigDrvDxe
51CCF399-4FDF-4E55-A45B-E123F84D456A,ConPlatformDxe
EEC9BC9A-2907-4D59-8B86-D1EC67DE62E1,GenericMemoryTestDxe
B759169B-61E2-4F92-9447-23E3DCD33CEC,AmdCcxZenRvSmm
1967DD9B-B72C-4328-8C80-D4ACFC83FDF8,PciHotPlugDxe
2892389C-FBE9-43D7-B9FC-6C5D90D18456,TisDxe
1705E39E-C353-11E2-A187-047D7B99E097,SetupMenuService
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
BAE7599F-3C6B-43B7-BDF0-9CE07AA91AA6,CpuIoDxe
801ADCA0-815E-46A4-84F7-657F53621A57,SectionExtractionDxe
2FE607A1-B7D3-41D6-BE4A-DA60BD1CAAAC,FchSmmDispatcher
3935B0A1-A182-4887-BC56-675528E78877,SetupUtilityApp
0325B5A1-0937-4A4F-B8AF-EC3F80EE6B35,SataControllerLite
A8F634A5-28F1-4456-A9D5-7E24B99BDB65,PcxDecoderDxe
A9F634A5-29F1-4456-A9D5-6E24B88BDB65,BmpDecoderDxe
506533A6-E626-4500-B14F-17939C0E5B60,AcpiSupportDxe
9FB4B4A7-42C0-4BCD-8540-9BCC6711F83E,UsbMassStorageDxe
E21F35A8-42FF-4050-82D6-93F7CDFA7073,PiSmmCommunicationSmm
023B3AA9-098F-4027-B83F-B6407DA06569,AmdPspFtpmDxe
28AB63A9-5FB0-4C93-9C44-0DD8A1E9101D,AmdNbioAlibRVDxe
7D4E94A9-269A-47A1-80F0-2B0EB42F7B4B,Int15ServiceSmm
C1B135AA-7ACB-45D0-80B7-862B8D5F0CD5,AmdFabricRvSmm
BDFE5FAA-2A35-44BB-B17A-8084D4E2B9E9,FvbServicesRuntimeDxe
2D2E62AA-9ECF-43B7-8219-94E7FC713DFE,UsbMouseDxe
162793AA-0FE7-4010-9818-45F55C5CCC3E,AmdCpmInitDxe
5466B9AA-EE2F-4FDB-84A3-A330BE1301FF,AmdHstiV2
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
916933AF-3920-4B93-A2A6-EE869D8B7F49,LfcProjectDxe
31FD7EAF-80A7-435E-8E0A-3F185F8667DD,UsbCoreDxe
2C7314B0-A18E-4DAF-8B23-1F21D41572A8,HddSpinDownSmm
AA48FBB2-9F87-4DFD-B416-575938F0C8F4,PropertiesTableAttributesDxe
9E5DAEB4-4B91-4466-9EBE-81C7E4401E6D,H2OFormBrowserDxe
6B38F7B4-AD98-40E9-9093-ACA2B5A253C4,DiskIoDxe
240612B5-A063-11D4-9A3A-0090273FC14D,IsaBusDxe
B5F33FB5-66D5-4901-BAF1-F0C774FC6588,VgaDriverPolicyDxe
7B7B65B6-E350-4139-8FE4-665772D32A47,IhisiSmm
240612B7-A063-11D4-9A3A-0090273FC14D,UsbBusDxe
440C38B7-ED16-49EA-9669-317EF906635D,I2cMasterDxe
B6B643B8-2B41-4A61-A224-D4F476EF580C,AmdCpmOemInitDxe
B40612B9-A063-11D4-9A3A-0090273FC14D,UsbBotDxe
BBB77CB9-762D-436C-AC40-8EE4901C3446,AmdPbsSetupDxe
A94B6FBA-BB07-4A98-8749-A860D6EB7724,LegacyBiosPlatformHookDxe
5B2820BB-9A8A-443D-A84C-73B925C5727A,AmdApcbRvDxe
BDCE85BB-FBAA-4F4E-9264-501A2C249581,S3SaveStateDxe
5B6DBCBC-85F4-4BFC-AF96-188581325C42,AmdLegacyInterrupt
7C604CBD-5440-46E1-97F7-A4DF8DD09C1C,AmdSmmControl
CE3FA7C0-E9CA-11E2-9BF4-446D571553EB,LenovoStringService
9B0FF2C0-E245-11E1-8EFF-D0DF9A35C106,ChipsetSvcDxe
A8913EC1-C00C-4C3A-A245-077C0CA35738,AspmOverrideDxe
A334E8C1-F49F-49AA-9F82-9210205FC1FB,FchSandstoneDxe
5C9D17C2-4DD8-45D9-8E06-BDD3F8B45E4B,AmdI2cMasterDxe
D7908EC2-227A-472F-8095-6A159DD723D2,AmdNbioPcieRVDxe
B601F8C4-43B7-4784-95B1-F4226CB40CEE,RuntimeDxe
4C862FC6-0E54-4E36-8C8F-FF6F3167951F,FaultTolerantWriteLiteDxe
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
4B28E4C7-FF36-4E10-93CF-A82159E777C5,ResetSystemRuntimeDxe
3E7788CA-2BFC-4FCE-8122-5176CA492D9F,CbsSetupDxeRV
8376BDCA-5E03-4735-951A-4A74141E5886,TrEEConfigDxe
EC2BEECA-E84A-445B-869B-F7A73C96F58A,LegacyRegion2Dxe
62D171CB-78CD-4480-8678-C6A2A797A8DE,CpuArchDxe
FA70AFCC-3715-4D15-8699-F0DF4CAFC6D3,AmdNbioGfxRVDxe
5BEDB5CC-D830-4EB2-8742-2D4CC9B54F2C,Ip6Dxe
EA7BF2CC-F154-4CC4-A725-6382C701FBFE,AmdMemSmbiosV2RvDxe
E94F54CD-81EB-47ED-AEC3-856F5DC157A9,PiSmmCore
9B680FCE-AD6B-4F3A-B60B-F59899003443,DevicePathDxe
B0A034CF-41CE-4104-8ED3-4F97E8ADB981,SioDummyDxe
2D2E62CF-9ECF-43B7-8219-94E7FC713DFE,UsbKbDxe
13AC6DD0-73D0-11D4-B06B-00AA00BD6DE7,EbcDxe
8A9541D2-06D7-4832-9599-4BC836058E3C,HangCheckSmm
CBD2E4D5-7068-4FF5-B462-9822B4AD8D60,VariableRuntimeDxe
B7B82AD8-3349-4968-A940-7B8C265FF9B4,RtkUndiDxe
79CD78D8-6EDC-4978-BD02-3299C387AB17,StatusCodeHandlerSmm
A47EE2D8-F60E-42FD-8E58-7BD65EE4C29B,CpuIo2Smm
D93CE3D8-A7EB-4730-8C8E-CC466A9ECC3C,ReportStatusCodeRouterRuntimeDxe
2FA2A6DA-11D5-4DC3-999A-749648B03C56,PiSmmIpl
0BB51CDD-A750-442F-A15E-7DEADFBA30FF,Mtftp4Dxe
3DA97FDE-2261-4CFB-A171-74CD5A9AE279,SaveSpdToRomDxe
5F53F1DE-E647-425D-8B59-2DDEE19E8C76,SecureBootMgrDxe
ED92EAE0-C31C-4824-8802-35595EFA8287,WpbtDxe
69FEEBE1-D86E-49EB-B60F-A87CB0FBC822,FchSmbusDxe
F11757E2-1D21-47BB-9E07-04C60DA00ECA,UnexpectedIrqWA
AD416CE3-A483-45B1-94C2-4B4E4D575562,TcgMor
EDB396E3-2DDC-4396-BCA5-1202D3005AEA,Tcg2PhysicalPresenceDxe
E1CEE6E3-6C42-4A4F-916E-38385290A556,SnpDxe
C7D4F4E3-DAEA-40B0-8846-F4CAF3135CE8,BiosProtectDxe
FC510EE7-FFDC-11D4-BD41-0080C73C8881,DXE apriori file
A19B1FE7-C1BC-49F8-875F-54A5D542443F,CpuIo2Dxe
62C38AE7-4BF4-4112-B2C8-88B50F317BC9,AgesaSmmSaveMemoryConfig
C5FA0EE8-2D81-4202-A021-3DA700B3DEAE,AmdCpmPcieInitDxe
F80697E9-7FD6-4665-8646-88E33EF71DFC,SecurityStubDxe
57E9EEE9-EB7D-4453-BBF7-6C138BF06458,AmdCpmDisplayFeatureDxe
12AEDBEA-392D-4E2A-8789-5F6DC6B23661,OemBadgingSupportDxe
B7358BEB-6A52-4D50-98F9-7EDD70B4B320,CommonPciPlatformDxe
408EDCEC-CF6D-477C-A5A8-B4844E3DE281,ConSplitterDxe
6A8209ED-5D36-4906-A316-5541006F558E,OneKeyBatterySetup
0B04B2ED-861C-42CD-A22F-C3AAFACCB896,BiosVideoDxe
9FB1A1F3-3B71-4324-B39A-745CBB015FFF,Ip4Dxe
E4D932F4-31C9-4075-8FA3-4030F7EB767A,SmmPlatform
5BE3BDF4-53CF-46A3-A6A9-73C34A6E5EE3,NvmExpressDxe
F84CFFF4-511E-41C8-B829-519F5152F444,LegacyBiosPlatformDxe
97A20DF5-6F57-4C76-9095-0F6439F8A81C,fTPMTisDxe
A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,PiSmmCpuDxeSmm
167CC1F7-F4AB-46CC-8773-6278056C14EB,BootMaintDxe
95DE95F8-A215-48C3-814A-40F07B925D24,AmdMemRestoreDxe
2EC499F9-0337-4DA1-91CA-6BC4E8C03DA2,Mtftp6Dxe
74D936FA-D8BD-4633-B64D-6424BDD23D24,FwBlockServiceSmm
C4B4A7FB-D2E2-422C-4179-E5D46B1E1AA6,OneKeyRecovery
C4B8C7FB-D2E2-441C-BAD6-E5D46B1E1AA6,L05DxeServiceBody
E4ED28FD-13C1-40C4-B55A-C5260771A2CF,DeviceManagerDxe
FE3542FE-C1D3-4EF8-657C-8048606FF670,SetupUtility
961578FE-B6B7-44C3-AF35-6BC705CD2B1F,Fat
847BC3FE-B974-446D-9449-5AD5412E993B,BootManagerDxe
